coordinate_A,coordinate_AB,coordinate_ABC,coordinate_AC,coordinate_B,coordinate_BC,coordinate_C,corrected_fidelity,corrected_infidelity,diagonality,evaluation,fluence,loss,peak_penalty,population_100_sum,selected_phase,smoothness,stage,survival,survival_loss,unitarity
0.05329790105114385,0.00012787995960839016,0.7829742790168862,0.00018192130074284885,-6.341769124701413e-07,2.1999610951131676e-05,2.7607887111841256e-06,0.9992712007366001,0.0007287992633998597,0.0007228648848580872,0,0.06250590800172356,0.025248651607312544,0.0,21.42258024441356,5.359251849766024e-06,0.019004685706230214,adam,0.9999999999296298,7.0370154148236e-11,4.95824955292583e-21
0.052435621649600805,-0.0020681997436370336,0.7809942266879495,-0.0023433288747836123,-2.5862066642401427e-07,2.1814405333317466e-05,1.0199642597602532e-06,0.9992391886496155,0.0007608113503845271,0.0007316566375915561,1,0.062425670540632916,0.025193447048292635,0.0,21.201161172635665,2.1183793820635863e-05,0.01900905920017986,adam,0.9999999999317791,6.822087339486416e-11,4.6601900423426e-21
0.050569161753248326,-0.0021426560246331494,0.7812177113171372,-0.0041820907177063105,-3.4916895218228827e-07,2.203892407008634e-05,-3.940136784202908e-07,0.9992254815253465,0.000774518474653485,0.0007349787987707671,2,0.06252915579223414,0.02518051723907339,0.0,21.11818192082866,2.3916883203800587e-05,0.01901762181376753,adam,0.9999999999313816,6.861844425998243e-11,4.714762107968898e-21
0.050761958842076044,-0.0024618401388829536,0.7816201443336757,-0.004676338322511436,-3.9656714127811465e-07,2.1954796195503e-05,-1.2803884862494508e-06,0.9992432007166832,0.0007567992833168447,0.0007146156348408469,3,0.0630428380680957,0.046875811078752945,0.0,42.90737296594774,2.31318209748179e-05,0.00482031880508862,final,0.9999999998805174,1.194826459993692e-10,1.4304485121791482e-20
