coordinate_A,coordinate_AB,coordinate_ABC,coordinate_AC,coordinate_B,coordinate_BC,coordinate_C,corrected_fidelity,corrected_infidelity,diagonality,evaluation,fluence,loss,peak_penalty,population_100_sum,selected_phase,smoothness,stage,survival,survival_loss,unitarity
0.05603029101703891,0.0007801791142453274,0.7842530571284986,0.002117897917077477,-5.821922913484823e-07,2.153559924752968e-05,4.321392709505378e-06,0.9992719805858303,0.0007280194141696672,0.0007216045316730816,0,0.06248034010722533,0.005980601885783905,0.0,21.593235102137143,3.0446536271448594e-06,0.019001397052315072,adam,0.9999999999300025,6.999745227886933e-11,4.905900175023598e-21
0.05443946393427765,0.0005857192582259807,0.7845438033224235,-0.0012319413001103119,-4.614485345222352e-07,2.138122719202995e-05,1.2756727016671743e-06,0.9992675672840212,0.0007324327159787813,0.0007298305978832545,1,0.06259006469207648,0.0059932274575615115,0.0,21.48252113819885,1.3403746060645296e-06,0.0190137655124039,adam,0.9999999999304012,6.959877119072644e-11,4.8503892904524874e-21
0.053623066771233574,0.0009285398762554631,0.7842866609542034,-0.0013293063139458439,-4.960998046671383e-07,2.158993252772412e-05,5.960472047733534e-07,0.9992731569384018,0.0007268430615982036,0.0007229677481579292,2,0.06260943145752046,0.005961509385827126,0.0,21.460132761718484,2.0793815803968583e-06,0.019012230276772943,adam,0.999999999930006,6.9994010587493e-11,4.905552722265098e-21
0.05381319922653044,0.0006050175543468872,0.7846880918023738,-0.0018298897775476664,-5.434644928803412e-07,2.1504300660224462e-05,-2.873286812088427e-07,0.9992864966473594,0.0007135033526406431,0.0007092740269545062,3,0.06312383398007766,0.008105503753648245,0.0,43.60211333958488,1.809274711000503e-06,0.004819118413676533,final,0.9999999998804825,1.1951750700234243e-10,1.4313337055958776e-20
