coordinate_A,coordinate_AB,coordinate_ABC,coordinate_AC,coordinate_B,coordinate_BC,coordinate_C,corrected_fidelity,corrected_infidelity,diagonality,evaluation,fluence,loss,peak_penalty,population_100_sum,selected_phase,smoothness,stage,survival,survival_loss,unitarity
-0.731671756432344,-0.03232300865884841,0.7421120391698398,0.021634241293589707,4.080415834927203e-06,-0.00026458336232232556,0.00017331817580761185,0.9902871787134214,0.009712821286578577,0.0063520729963467155,0,0.2586676313744765,0.055725905684879964,5.010656519580212e-05,24.40182620999693,0.0022522716319768924,0.056572963247674905,adam,0.9999999999763728,2.362721129856027e-11,5.642516302498867e-22
-0.7887370584724473,0.004365560308613625,0.7664374594872692,0.017806351191226366,2.2564937194161723e-05,-0.00025582752210078294,0.0001415269441611445,0.9947351099784509,0.005264890021549062,0.004570964566142917,1,0.2588018988980657,0.027579504041165694,0.0,25.83639513245382,0.00044902513062389736,0.05650791566270914,adam,0.9999999999868698,1.3130163623031876e-11,1.7296358956421506e-22
-0.8152615333928372,0.0163501534638284,0.7825161249307567,0.016349887485858194,2.2492482197961777e-05,-0.0002932327505936326,0.00020740393842580488,0.9960935279541024,0.003906472045897558,0.003364333621868187,2,0.2606861607554331,0.02042399601454459,0.0,25.059194020587768,0.00020198181524728133,0.05692399569264885,adam,0.9999999999821776,1.7822410214307638e-11,3.196571813333908e-22
-0.8172604404766888,0.014613956799573169,0.7844205006729319,0.018163095987921374,2.377540881942083e-05,-0.00028405308059989285,0.0001959361706499962,0.995999828245864,0.004000171754136028,0.003456731782323439,3,0.26244463327180356,0.022861182724996574,1.9465008143744777e-05,50.39912927135239,0.00019850347502903262,0.014313339603233525,final,0.9999999998773577,1.226423407274524e-10,1.506469788929706e-20
